SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN
122585,0,F,N,N,1
122586,0,F,N,N,0
122587,0,F,Y,Y,2
122588,0,F,N,Y,0
122589,0,M,Y,Y,0
122591,0,M,Y,Y,0
122592,0,F,N,Y,0
122593,0,F,N,Y,0
122594,0,M,Y,Y,2
122596,0,F,N,N,0
122597,0,F,N,Y,0
122598,0,F,N,N,0
122599,0,F,N,Y,0
122600,0,F,Y,N,0
122601,0,F,Y,Y,0
122602,0,F,N,N,0
122603,0,F,Y,Y,1
122604,0,F,N,Y,0
122605,0,M,N,Y,1
122606,0,F,Y,Y,0
122607,0,F,N,N,0
122608,0,F,N,Y,0
122610,1,F,N,Y,0
122611,0,F,Y,Y,1
122612,0,F,Y,N,2
122613,0,M,N,Y,1
122614,0,F,N,Y,0
122615,0,F,N,Y,0
122616,0,F,Y,Y,0
122618,0,F,N,Y,0
122619,0,F,N,Y,1
122620,0,F,N,Y,1
122622,0,F,Y,Y,1
122623,0,F,N,N,0
122624,0,F,N,Y,0
122625,0,F,N,Y,0
122626,0,M,Y,Y,0
122627,0,M,N,Y,1
122628,1,F,N,N,3
122629,0,F,Y,Y,1
122630,0,F,N,N,0
122632,0,F,N,Y,0
122633,0,M,N,N,0
122634,0,F,N,Y,0
122636,0,F,Y,Y,0
122637,0,F,N,N,0
122640,0,F,N,Y,1
122642,0,F,N,Y,1
122643,0,F,N,Y,0
122645,0,F,N,Y,0
122646,0,F,N,N,0
122647,0,F,N,N,1
122648,0,F,N,Y,0
122649,0,F,N,Y,0
122650,0,M,N,Y,0
122651,1,F,N,N,0
122652,0,F,N,Y,0
122653,0,F,N,Y,2
122654,0,M,Y,Y,0
122655,0,F,Y,Y,0
122656,1,F,N,Y,0
122657,0,F,N,Y,0
122658,0,F,N,Y,0
122659,0,F,Y,Y,0
122660,0,F,N,N,1
122661,0,F,Y,N,0
122662,0,F,Y,N,0
122663,0,F,N,N,0
122664,0,F,N,N,0
122665,0,F,N,N,0
122666,0,F,Y,Y,0
122667,0,M,Y,Y,0
122668,0,F,Y,Y,0
122669,0,M,Y,N,1
122671,0,F,N,N,0
122672,0,F,Y,N,0
122673,0,F,Y,N,0
122674,0,F,Y,N,0
122676,0,F,N,Y,0
122677,0,F,N,Y,1
122678,1,F,N,N,0
122679,0,F,N,Y,0
122680,0,F,N,N,0
122681,0,F,N,Y,0
122682,0,F,Y,Y,0
122683,0,F,Y,Y,0
122684,0,F,N,Y,1
122685,0,F,N,Y,0
122686,0,F,Y,N,0
122687,0,F,N,N,0
122688,0,F,Y,Y,0
122689,0,F,Y,Y,0
122690,0,F,N,Y,1
122691,0,F,Y,Y,2
122692,0,F,Y,Y,2
122693,0,F,Y,Y,0
122695,0,F,Y,Y,0
122696,0,M,N,Y,0
122697,0,F,N,N,0
122698,1,F,N,Y,3
122700,0,F,N,N,0
122701,0,F,N,Y,0
122702,0,F,N,Y,2
122704,0,F,Y,N,0
122705,0,F,N,Y,1
122707,0,F,N,Y,0
122708,0,F,N,Y,0
122709,0,F,N,N,2
122710,0,F,N,Y,0
122711,0,F,Y,N,0
122713,0,F,N,Y,0
122714,0,F,N,Y,0
122715,0,F,N,Y,0
122716,0,M,N,Y,1
122717,0,M,N,N,0
122718,0,F,N,N,0
122719,0,M,N,N,0
122720,0,M,Y,N,1
122721,0,M,Y,N,0
122722,0,F,N,Y,0
122723,0,F,N,Y,0
122724,0,F,N,N,1
122725,0,F,N,Y,0
122726,0,F,N,Y,0
122727,0,F,Y,Y,2
122728,0,F,N,Y,0
122729,0,F,N,N,1
122732,0,F,Y,Y,0
122733,0,F,Y,Y,1
122734,0,F,N,N,0
122735,0,F,N,Y,0
122737,0,F,Y,Y,0
122738,0,F,N,Y,0
122739,0,F,Y,Y,1
122740,0,F,N,N,0
122742,0,F,N,Y,0
122743,1,F,N,N,0
122747,0,M,Y,Y,1
122748,0,F,N,Y,0
122749,0,F,Y,Y,0
122750,0,M,N,N,1
122752,0,M,Y,N,0
122753,0,F,N,Y,0
122754,0,F,Y,Y,0
122755,0,M,N,Y,0
122756,1,M,N,Y,0
122758,0,F,Y,Y,0
122759,0,F,Y,N,1
122760,0,M,N,Y,0
122761,0,M,N,Y,0
122762,0,F,N,Y,0
122763,0,F,N,Y,0
122764,0,F,N,Y,0
122765,0,F,Y,Y,0
122766,0,F,N,Y,0
122767,0,F,Y,Y,0
122769,0,M,N,N,0
122770,0,F,N,Y,1
122771,0,M,N,N,1
122772,0,F,N,N,0
122773,0,M,N,N,1
122775,0,M,Y,Y,0
122777,0,M,N,Y,2
122778,0,F,N,Y,0
122779,0,F,Y,Y,0
122780,0,F,Y,Y,1
122781,1,F,N,N,0
122782,0,F,N,Y,0
122783,0,F,Y,N,0
122784,0,F,N,N,0
122786,0,F,N,Y,0
122787,0,F,N,Y,0
122788,0,F,Y,N,0
122789,1,F,Y,Y,0
122790,0,F,N,Y,0
122791,0,F,N,Y,1
122792,0,F,Y,N,0
122794,0,F,N,N,1
122795,0,F,N,N,0
122796,0,F,N,Y,1
122798,0,F,N,Y,0
122799,0,F,N,Y,1
122800,1,F,N,N,0
122801,0,F,N,N,0
122802,0,M,Y,Y,0
122803,0,F,N,N,0
122804,0,F,N,Y,0
122805,0,F,N,N,0
122806,0,F,N,Y,0
122807,0,F,Y,Y,1
122808,0,M,Y,Y,0
122809,0,F,Y,N,0
122810,0,F,Y,Y,1
122811,0,M,N,N,1
122813,1,F,Y,N,1
122814,0,F,N,Y,0
122815,0,F,Y,Y,0
122818,0,F,N,Y,0
122819,0,F,N,N,0
122820,0,F,N,Y,0
122821,1,F,N,Y,0
122823,0,F,Y,Y,0
122824,0,F,N,Y,0
122825,0,F,N,N,2
122827,0,F,N,N,0
122828,0,F,N,Y,1
122829,0,F,N,Y,2
122830,0,F,N,Y,0
122831,1,F,N,Y,0
122832,0,F,N,N,0
122833,0,F,N,Y,0
122834,0,F,N,Y,1
122835,0,M,Y,Y,0
122836,0,F,N,N,0
122837,0,M,Y,N,2
122839,0,M,N,Y,0
122841,0,F,N,Y,0
122842,0,F,N,Y,0
122843,1,F,N,N,0
122844,0,M,N,Y,0
122846,0,F,N,Y,1
122847,0,M,Y,Y,0
122851,0,F,Y,Y,0
122852,0,F,Y,Y,0
122853,0,M,N,N,0
122854,0,F,N,Y,0
122855,0,M,N,Y,0
122857,0,M,N,Y,1
122858,0,M,N,N,0
122859,0,F,N,Y,1
122861,1,F,Y,Y,0
122863,0,F,Y,N,0
122864,0,F,Y,Y,1
122865,0,F,Y,N,0
122866,0,M,N,Y,1
122867,0,F,Y,Y,0
122868,0,F,N,N,0
122870,0,F,Y,N,0
122872,0,F,N,Y,2
122876,0,F,Y,Y,0
122877,0,F,Y,N,0
122878,0,F,N,N,0
122879,0,M,Y,Y,1
122880,1,F,N,Y,0
122882,0,F,N,N,0
122883,0,F,N,Y,1
122884,0,F,N,N,2
122887,0,F,N,N,1
122889,0,F,N,Y,0
122890,0,F,Y,Y,0
122891,0,M,N,Y,0
122892,0,F,Y,Y,0
122893,0,F,Y,Y,0
122894,0,F,N,Y,0
122895,0,F,N,N,0
122896,0,F,Y,Y,0
122897,0,F,N,Y,0
122898,0,F,N,Y,0
122899,0,F,N,Y,0
122900,0,F,N,Y,0
122905,0,M,N,Y,2
122906,0,F,Y,Y,0
122907,0,M,N,Y,0
122908,0,F,Y,N,1
122909,0,F,Y,N,0
122911,0,F,N,Y,2
122912,0,M,N,N,0
122913,1,F,N,Y,2
122914,0,M,N,N,0
122915,0,F,N,Y,0
122916,0,F,N,N,0
122917,0,F,Y,N,2
122918,0,F,N,N,0
122919,0,F,Y,Y,0
122920,0,F,Y,N,0
122922,0,F,Y,Y,4
122923,0,M,N,Y,0
122924,0,F,N,N,0
122926,0,F,N,N,0
122927,0,F,N,Y,1
122928,0,F,Y,Y,0
122929,0,F,Y,N,0
122930,0,M,Y,N,1
122931,0,F,N,Y,0
122932,0,F,N,N,1
122933,0,F,Y,Y,0
122934,0,F,N,Y,0
122935,0,F,Y,N,0
122936,0,F,Y,Y,0
122937,0,F,N,Y,0
122938,0,F,Y,Y,0
122939,0,F,N,N,0
122940,1,F,N,N,0
122941,0,F,N,N,2
122942,0,F,N,Y,0
122943,0,F,Y,Y,0
122944,0,M,N,Y,0
122945,1,F,N,Y,0
122946,0,F,N,Y,0
122947,0,F,N,Y,0
122948,0,F,Y,Y,1
122949,0,F,N,Y,3
122950,0,F,Y,N,0
122951,0,M,N,N,0
122952,1,M,N,N,0
122953,0,F,N,N,0
122954,0,M,N,Y,0
122955,0,F,N,Y,0
122956,0,F,N,Y,0
122957,0,F,N,Y,0
122958,1,F,N,Y,0
122960,0,F,N,Y,0
122961,0,F,N,N,1
122963,0,F,N,Y,0
122965,0,F,Y,Y,0
122966,0,F,Y,Y,0
122967,0,F,N,Y,0
122968,0,F,N,N,0
122969,0,F,N,N,0
122970,0,F,Y,Y,1
122971,0,F,N,Y,0
122972,0,F,N,Y,2
122973,0,F,N,N,0
122974,0,F,N,Y,0
122976,0,M,N,Y,0
122978,0,F,N,N,0
122979,0,F,N,Y,2
122981,0,F,N,N,0
122982,0,F,N,Y,2
122983,0,F,Y,Y,0
122985,0,F,Y,N,3
122986,1,M,N,N,0
122987,0,M,N,Y,0
122988,0,F,N,Y,0
122989,0,F,N,N,0
122990,0,F,Y,Y,0
122991,0,F,Y,Y,0
122992,0,M,N,Y,0
122993,0,F,Y,Y,0
122994,0,F,N,N,0
122995,1,F,Y,Y,1
122996,0,F,Y,Y,0
122997,1,F,N,Y,0
122998,0,F,N,N,0
123000,0,F,N,Y,0
123001,0,M,N,N,0
123003,1,F,Y,Y,1
123005,0,F,Y,N,4
123006,0,F,Y,Y,2
123007,0,F,N,Y,0
123008,1,M,Y,N,0
123010,0,M,N,N,2
123011,0,F,Y,Y,2
123013,0,M,N,Y,0
123014,1,M,Y,Y,0
123015,0,M,N,Y,0
123016,0,M,N,N,2
123017,0,F,N,Y,0
123019,0,F,Y,Y,2
123020,0,F,N,Y,0
123021,0,F,N,N,0
123022,0,F,N,Y,0
123023,1,F,N,Y,3
123024,0,M,N,Y,0
123026,1,F,N,Y,1
123027,0,M,N,N,1
123028,0,F,Y,Y,0
123029,0,M,Y,Y,0
123030,0,F,N,Y,1
123031,0,F,N,Y,1
123032,0,F,N,N,0
123033,1,F,N,Y,1
123034,0,F,N,Y,2
123035,0,F,Y,Y,0
123036,0,F,N,Y,0
123040,0,F,N,Y,0
123041,0,F,N,Y,1
123042,0,F,N,N,1
123043,1,F,N,Y,0
123044,0,F,N,Y,0
123047,0,F,Y,N,0
123048,0,F,N,Y,0
123049,0,M,N,N,1
123050,1,F,Y,Y,0
123053,0,F,N,Y,0
123054,0,F,Y,Y,2
123055,0,M,Y,Y,0
123057,0,F,N,N,1
123058,0,F,N,N,1
123059,0,F,N,Y,1
123060,0,F,N,Y,0
123062,0,F,Y,Y,0
123063,0,F,N,Y,0
123064,0,F,Y,Y,0
123065,0,M,N,Y,0
123066,0,F,N,Y,1
123067,0,M,N,N,0
123068,1,F,Y,Y,0
123069,0,M,N,Y,0
123070,0,F,N,N,0
123071,0,F,Y,N,0
123073,0,F,N,Y,1
123075,0,M,N,Y,1
123076,0,M,N,N,0
123077,0,F,Y,N,0
123078,0,F,Y,Y,0
123079,0,F,N,Y,0
123080,0,F,N,Y,0
123081,0,M,N,N,0
123082,0,F,Y,N,0
123083,0,F,Y,N,1
123084,0,F,N,N,2
123085,0,F,N,Y,2
123088,0,F,N,N,0
123089,0,F,N,Y,0
123090,0,F,Y,Y,0
123092,0,F,Y,Y,1
123093,1,F,N,N,0
123095,0,F,N,Y,0
123096,0,F,Y,Y,0
123097,0,F,Y,N,2
123098,0,F,N,N,1
123099,0,F,Y,Y,0
123100,1,F,Y,Y,1
123101,0,M,N,Y,2
123102,1,F,N,Y,0
123103,0,F,Y,Y,0
123104,0,M,Y,Y,2
123106,0,F,Y,Y,0
123107,0,F,N,N,3
123108,0,M,N,N,0
123109,0,F,N,Y,0
123111,0,M,N,Y,0
123112,0,F,N,N,0
123115,0,F,N,N,0
123116,1,F,N,Y,0
123117,0,F,N,Y,1
123118,0,F,Y,Y,0
123120,0,F,Y,Y,0
123121,0,M,N,Y,0
123122,0,F,Y,N,0
123123,0,M,N,Y,0
123125,0,F,N,Y,1
123126,1,F,N,Y,1
123127,0,F,Y,Y,0
123128,0,F,N,Y,2
123129,0,F,Y,Y,0
123130,1,F,N,Y,1
123132,0,F,Y,Y,1
123133,0,F,N,Y,0
123134,0,F,N,Y,0
123135,0,F,Y,Y,1
123137,0,F,N,N,0
123138,0,F,Y,N,0
123139,0,F,Y,Y,2
123140,0,F,Y,Y,0
123141,1,F,N,N,0
123142,0,M,Y,N,0
123143,0,F,N,N,0
123144,0,F,Y,Y,0
123145,0,F,Y,N,2
123148,0,M,Y,Y,0
123149,0,M,Y,Y,0
123150,0,F,N,Y,0
123151,0,F,N,N,1
123152,0,M,N,N,0
123153,0,M,N,N,0
123154,0,M,N,Y,0
123156,0,F,N,Y,1
123157,0,F,N,N,0
123158,0,M,N,N,0
123159,0,F,N,Y,0
123160,0,M,Y,Y,2
123161,0,F,Y,Y,0
123162,0,M,N,Y,0
123164,0,F,N,Y,1
123165,0,F,Y,Y,2
123166,1,M,N,N,0
123167,1,F,Y,Y,1
123168,0,M,N,N,0
123169,0,F,N,Y,1
123170,0,F,N,Y,0
123171,0,F,N,Y,0
123172,0,F,Y,Y,0
123173,0,F,Y,Y,2
123174,0,F,N,Y,0
123175,0,F,N,Y,0
123176,0,F,Y,Y,0
123177,0,M,N,N,2
123178,0,F,N,Y,2
123179,0,M,Y,Y,0
123180,0,F,N,Y,0
123181,0,M,Y,Y,0
123183,0,F,Y,N,2
123184,0,F,N,Y,0
123185,0,M,Y,Y,0
123186,0,M,N,Y,0
123187,0,F,N,N,2
123188,0,F,N,Y,1
123189,0,F,N,Y,0
123190,0,F,N,Y,0
123191,0,F,Y,N,0
123192,0,F,Y,N,1
123193,0,M,Y,Y,0
123194,0,F,Y,Y,0
123195,0,F,N,N,0
123197,0,F,Y,Y,0
123198,0,M,Y,N,1
123199,0,F,Y,N,1
123201,0,M,Y,N,0
123202,0,F,Y,N,0
123203,0,F,N,Y,0
123205,1,F,Y,Y,1
123206,0,M,Y,Y,0
123209,0,M,N,N,2
123211,0,F,N,Y,0
123212,0,F,N,Y,0
123213,0,F,N,N,0
123214,0,F,N,Y,1
123216,0,F,N,Y,0
123217,0,F,Y,Y,0
123218,0,F,N,Y,0
123219,0,F,N,Y,0
123220,0,F,N,Y,0
123221,0,F,N,Y,1
123222,0,F,Y,Y,0
123223,0,F,Y,N,0
123224,0,F,Y,Y,0
123225,0,F,N,Y,0
123226,1,F,N,N,1
123228,0,F,N,N,1
123229,0,M,Y,Y,2
123230,1,M,N,N,1
123231,0,F,N,Y,0
123232,0,M,N,Y,0
123233,0,F,N,N,0
123235,0,F,N,Y,0
123236,0,F,Y,N,0
123237,1,F,N,Y,0
123238,1,F,Y,Y,0
123240,0,M,N,Y,0
123241,1,F,Y,Y,1
123242,0,F,N,Y,2
123243,0,F,N,N,0
123245,0,F,N,N,0
123246,1,F,N,Y,0
123247,0,F,N,N,0
123248,1,M,N,Y,0
123250,0,F,N,Y,0
123251,0,M,Y,Y,0
123253,0,F,Y,Y,0
123254,0,F,N,Y,1
123256,0,F,Y,Y,0
123258,0,F,N,Y,1
123259,0,F,Y,Y,2
123261,0,F,N,Y,0
123262,0,F,N,Y,0
123264,0,F,N,N,1
123265,0,F,N,N,4
123266,0,F,N,Y,0
123267,0,M,N,Y,0
123268,0,F,Y,N,0
123270,0,F,N,N,0
123271,0,F,N,Y,0
123272,0,F,N,Y,0
123277,0,M,N,Y,1
123278,1,F,Y,Y,1
123279,0,F,N,Y,0
123280,0,F,Y,Y,0
123281,0,M,Y,Y,2
123282,0,F,N,Y,0
123284,0,F,N,N,2
123285,0,F,N,Y,0
123286,1,F,N,Y,0
123287,0,F,Y,Y,0
123288,0,F,Y,N,0
123289,0,F,Y,N,0
123290,0,F,Y,N,1
123291,0,F,N,Y,1
123293,0,F,N,Y,0
123294,0,F,N,Y,0
123295,0,M,Y,Y,0
123296,0,M,Y,Y,1
123297,1,F,N,Y,2
123298,0,F,N,Y,0
123299,0,F,Y,N,1
123300,0,F,N,Y,0
123301,0,F,N,Y,0
123302,0,F,N,Y,0
123303,1,F,N,Y,0
123304,0,F,N,N,0
123305,0,F,Y,Y,2
123306,0,F,N,Y,0
123307,0,F,N,N,0
123309,0,F,N,N,0
123310,0,M,N,Y,0
123312,0,F,Y,Y,1
123313,0,F,N,N,0
123314,0,M,Y,Y,0
123315,0,F,Y,Y,0
123317,0,F,N,Y,1
123318,0,F,N,Y,1
123319,0,F,N,N,0
123320,0,M,N,N,0
123321,0,F,N,Y,1
123322,0,F,Y,Y,0
123323,0,F,Y,Y,1
123325,0,F,Y,Y,0
123326,0,F,N,Y,0
123327,0,F,Y,Y,0
123329,0,M,N,N,0
123332,0,F,Y,N,1
123333,0,M,N,Y,0
123335,0,F,N,Y,0
123336,0,M,Y,N,0
123337,0,M,N,N,0
123338,0,F,N,Y,1
123339,0,F,N,Y,1
123340,0,M,N,N,1
123341,0,F,N,Y,0
123342,0,M,Y,Y,0
123346,0,F,N,Y,1
123347,0,F,Y,N,1
123348,0,F,N,Y,2
123349,0,F,N,Y,0
123350,0,M,N,Y,1
123353,1,F,N,N,0
123354,0,F,N,Y,0
123355,0,F,Y,Y,0
123357,0,F,N,Y,0
123358,0,F,Y,N,1
123359,0,F,Y,Y,0
123360,0,F,Y,Y,0
123361,0,F,Y,Y,0
123363,0,F,N,N,0
123364,0,F,N,N,2
123366,0,F,N,N,0
123367,0,F,N,Y,0
123369,0,M,N,N,0
123370,0,F,N,Y,0
123371,1,F,N,Y,0
123372,0,F,Y,Y,0
123373,1,F,N,N,0
123374,0,F,N,Y,0
123375,0,F,N,Y,0
123377,0,F,N,Y,2
123378,1,F,N,Y,0
123379,1,F,N,Y,0
123380,0,M,Y,Y,0
123382,0,F,Y,N,0
123383,0,F,N,N,1
123385,0,F,Y,Y,0
123386,0,F,Y,Y,2
123388,0,F,N,Y,1
123392,0,F,Y,Y,1
123393,0,M,Y,Y,0
123394,1,M,N,N,1
123396,0,M,N,Y,0
123397,0,F,Y,N,0
123398,0,F,N,Y,0
123399,0,F,N,Y,0
123400,0,F,N,Y,0
123402,0,F,Y,N,2
123404,0,F,N,Y,0
123405,0,F,N,Y,0
123406,0,F,Y,Y,0
123408,0,F,N,Y,0
123409,0,M,N,Y,1
123410,0,F,Y,Y,0
123411,1,F,N,N,0
123412,0,M,N,Y,0
123413,0,F,Y,N,0
123414,0,F,Y,Y,0
123415,0,F,N,N,1
123416,0,F,N,Y,1
123417,1,F,N,N,0
123418,0,F,N,Y,0
123420,0,F,N,Y,1
123421,1,F,N,Y,0
123422,1,F,Y,Y,0
123423,0,F,N,N,0
123424,0,F,Y,Y,0
123425,0,F,N,Y,1
123426,0,M,N,N,0
123427,0,F,N,Y,0
123428,0,M,N,Y,3
123430,0,F,N,Y,0
123431,0,M,N,Y,0
123432,0,M,Y,Y,0
123434,0,M,N,N,0
123435,0,M,N,N,0
123436,0,F,Y,Y,0
123439,0,F,N,N,0
123440,0,M,Y,N,0
123443,0,F,N,Y,0
123444,0,F,N,Y,0
123445,0,F,N,Y,0
123446,0,M,Y,Y,1
123447,0,F,Y,Y,2
123448,0,F,N,Y,1
123449,0,F,N,Y,0
123450,0,F,N,N,0
123451,0,M,N,N,1
123452,1,F,Y,N,0
123453,0,F,N,N,2
123454,0,M,N,Y,1
123455,1,F,Y,Y,0
123458,0,F,Y,N,2
123459,0,F,N,Y,0
123460,0,F,N,Y,1
123461,0,M,N,Y,0
123462,0,F,Y,N,1
123463,0,F,Y,N,1
123465,0,F,Y,N,0
123466,0,M,Y,Y,0
123467,0,M,Y,Y,0
123468,1,F,N,Y,0
123469,0,F,Y,Y,0
123470,0,F,Y,Y,1
123472,0,F,Y,N,1
123473,0,M,N,Y,0
123474,0,F,N,Y,0
123475,0,M,Y,N,0
123478,0,F,N,Y,1
123479,0,F,N,Y,0
123480,0,F,Y,Y,0
123481,1,F,N,N,1
123483,0,F,N,N,0
123485,0,M,Y,Y,0
123486,0,F,Y,N,0
123487,0,M,Y,Y,0
123488,0,F,N,Y,0
123491,0,F,Y,Y,0
123493,0,M,N,N,0
123494,0,F,Y,Y,1
123495,0,F,N,Y,0
123497,0,F,N,N,0
123498,0,F,N,N,0
123499,0,F,N,Y,0
123500,0,M,Y,Y,0
123501,0,M,N,Y,0
123504,0,F,N,N,0
123505,0,F,N,N,1
123506,0,F,N,Y,1
123507,0,F,N,Y,0
123508,0,F,Y,Y,0
123509,0,F,Y,Y,0
123510,0,F,Y,N,0
123511,0,F,Y,Y,0
123512,0,F,N,Y,1
123514,0,F,N,N,0
123516,0,F,N,N,0
123517,0,F,Y,Y,0
123518,0,F,N,Y,1
123519,0,F,N,Y,0
123521,0,F,Y,Y,0
123522,0,F,Y,N,0
123524,0,F,N,Y,2
123525,1,M,N,N,0
123526,0,F,Y,N,1
123527,0,F,N,Y,0
123529,0,F,Y,Y,0
123531,0,F,Y,Y,1
123533,0,M,N,Y,1
123534,0,F,N,Y,0
123535,0,F,Y,Y,0
123536,0,F,Y,Y,0
123538,0,F,N,N,0
123541,0,M,Y,Y,0
123542,0,F,Y,N,0
123543,0,F,N,Y,1
123544,0,F,Y,Y,0
123545,0,F,Y,N,1
123548,0,F,N,N,0
123549,0,F,N,Y,0
123550,1,F,N,Y,0
123551,0,F,N,Y,0
123552,0,F,N,N,0
123553,0,M,Y,N,1
123555,0,F,N,N,0
123556,0,F,Y,Y,1
123558,1,F,N,Y,0
123559,0,F,N,Y,0
123560,0,F,N,N,3
123561,0,F,Y,Y,0
123562,0,F,N,Y,1
123563,0,F,N,N,0
123564,0,M,N,Y,0
123565,0,F,N,N,0
123566,0,F,N,Y,0
123567,1,F,N,Y,1
123568,0,M,Y,N,1
123569,0,M,N,Y,0
123570,0,F,N,Y,0
123573,0,F,Y,N,0
123577,0,F,Y,Y,0
123578,0,F,N,Y,0
123579,0,F,N,Y,0
123580,0,M,N,Y,0
123581,0,F,N,Y,0
123582,0,F,Y,N,1
123583,0,F,Y,N,0
123585,0,F,N,Y,0
123588,0,F,N,N,2
123589,0,M,N,Y,2
123590,0,M,N,Y,0
123592,0,F,N,Y,1
123593,0,M,Y,Y,0
123594,0,M,N,Y,0
123595,0,F,Y,Y,0
123596,0,M,N,Y,0
123597,0,F,N,N,0
123598,0,F,Y,Y,0
123599,0,F,Y,Y,2
123600,0,F,N,Y,1
123601,0,F,N,Y,0
123602,0,F,N,N,0
123603,0,F,N,Y,1
123604,1,F,Y,N,1
123605,1,F,N,Y,1
123608,0,M,Y,Y,0
123609,0,F,N,Y,2
123610,0,F,N,Y,0
123611,0,M,N,Y,0
123612,0,F,Y,Y,0
123613,0,F,Y,N,2
123614,0,F,N,Y,0
123617,0,M,Y,N,0
123618,0,F,N,N,0
123620,0,F,N,Y,1
123623,0,M,Y,Y,0
123624,0,F,N,Y,0
123625,0,F,Y,Y,0
123626,0,F,N,Y,0
123627,0,F,N,Y,1
123628,1,F,N,Y,2
123629,0,F,N,N,1
123630,0,M,N,Y,1
123631,1,M,N,N,2
123632,0,F,N,Y,0
123634,0,M,N,N,0
123636,0,F,N,N,3
123637,0,F,N,Y,0
123638,0,F,N,N,0
123639,0,F,N,Y,0
123640,0,M,N,Y,0
123641,0,F,Y,Y,0
123642,0,F,N,Y,0
123643,0,F,N,N,0
123644,0,F,N,N,2
123645,0,F,N,Y,0
123646,0,F,Y,N,0
123647,0,F,Y,Y,0
123648,0,F,Y,N,0
123649,0,F,Y,N,2
123650,0,F,Y,N,0
123652,0,F,Y,Y,1
123653,0,F,N,N,0
123654,0,F,N,Y,2
123655,0,F,Y,Y,2
123656,0,F,N,N,0
123657,0,F,Y,N,1
123660,0,F,N,Y,0
123661,0,M,Y,Y,1
123662,0,M,N,Y,0
123664,0,F,Y,Y,1
123665,0,M,N,N,0
123667,0,F,N,Y,0
123668,0,F,Y,Y,1
123669,0,F,N,Y,0
123671,0,F,Y,Y,0
123672,1,F,N,Y,0
123673,0,F,N,N,0
123674,0,F,Y,N,0
123675,0,F,N,N,0
123676,0,F,Y,Y,0
123677,1,F,N,N,0
123679,0,F,Y,Y,1
123680,0,F,N,Y,2
123681,0,M,N,Y,0
123682,0,F,N,Y,0
123683,0,F,Y,Y,2
123684,0,F,N,Y,1
123685,0,F,Y,Y,1
123686,0,F,N,N,2
123687,0,M,Y,Y,0
123689,0,F,N,Y,0
123690,0,M,Y,N,0
123691,0,F,N,N,0
123692,1,F,Y,Y,0
123694,0,F,Y,Y,0
123695,0,F,N,Y,0
123696,0,F,N,N,0
123697,0,F,N,N,0
123698,0,M,N,Y,1
123699,0,M,N,Y,0
123700,0,F,N,Y,2
123701,0,F,Y,Y,1
123702,0,F,N,N,0
123704,0,F,N,Y,0
123705,0,F,Y,Y,1
123706,0,F,N,Y,1
123708,0,F,N,Y,2
123710,0,F,Y,Y,0
123711,0,F,N,Y,0
123712,1,F,Y,Y,0
123713,0,F,N,Y,0
123714,0,F,N,Y,0
123715,0,M,N,Y,0
123716,0,F,N,Y,0
123717,0,F,N,Y,2
123718,0,F,N,Y,2
123719,0,F,N,Y,0
123721,0,F,N,Y,0
123722,0,M,Y,Y,2
123723,0,F,N,N,0
123724,0,F,N,Y,0
123725,0,F,N,N,0
123726,0,F,N,Y,0
123727,1,F,N,Y,0
123728,1,M,Y,Y,0
123730,0,F,Y,Y,2
123732,0,F,Y,Y,1
123733,0,M,N,N,0
123734,0,M,Y,Y,0
123735,0,F,Y,Y,0
123736,0,M,N,Y,0
123737,0,F,N,Y,0
123738,0,F,Y,N,0
123739,0,M,Y,Y,0
123740,0,M,N,Y,0
123742,0,F,N,N,1
123743,1,M,N,Y,1
123744,0,F,N,Y,0
123745,0,F,N,Y,0
123746,0,F,N,N,0
123747,1,F,N,N,0
123748,0,F,Y,Y,1
123749,0,M,Y,N,0
123750,0,F,N,Y,0
123752,0,M,Y,Y,0
123753,0,F,Y,Y,2
123754,0,M,N,Y,0
123755,0,F,N,Y,0
123756,0,F,Y,Y,1
123757,0,M,Y,Y,0
123758,0,F,N,N,1
123760,0,F,N,Y,0
123761,0,M,Y,Y,0
123762,1,F,Y,N,0
123763,0,F,N,N,1
123764,0,F,N,Y,2
123767,0,F,Y,Y,0
123768,0,M,Y,N,2
123769,1,F,N,Y,1
123770,0,F,Y,Y,1
123771,0,M,Y,Y,0
123772,0,F,N,N,0
123773,0,F,N,Y,0
123774,0,F,Y,Y,0
123775,0,M,N,Y,0
123776,0,F,N,Y,0
123777,0,F,Y,N,0
123778,0,F,N,N,1
123779,1,F,N,N,0
123780,0,M,Y,Y,0
123781,0,F,N,N,0
123782,0,F,Y,N,0
123783,1,F,N,Y,1
123784,0,F,Y,Y,1
123785,0,F,Y,Y,0
123786,0,M,N,N,0
123787,0,F,N,Y,1
123788,0,F,N,N,2
123789,0,F,Y,N,0
123790,0,F,Y,Y,1
123792,0,M,Y,Y,1
123795,0,F,Y,Y,1
123796,0,M,N,Y,1
123797,0,F,Y,Y,0
123798,0,M,N,Y,0
123799,0,F,N,Y,1
123800,0,F,N,Y,0
123801,0,F,Y,Y,2
123802,0,F,N,Y,0
123803,0,M,N,Y,0
123804,0,F,N,Y,0
123805,0,M,N,Y,0
123806,0,F,N,N,0
123807,0,F,Y,Y,1
123808,0,M,N,Y,0
123811,0,F,N,Y,0
123812,0,M,N,N,1
